created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url,mention_username
Tue Dec 20 14:13:44 +0000 2022,1605204810768486401,Total hadiah Rp. 20 jt. Kita cari desain kaos terbaik untuk merayakan HUT @PDI_Perjuangan ke 50. Temanya Banteng Milenial.   Kirim karya terbaikmu ya. Saya tunggu sampai 1 Januari 2023. Jangan lupa sertakan hastag #kontesdesainkaosbanteng. https://t.co/GsYeCRgmfa,85,564,243,1171,in,109762193,1605204810768486401,ganjarpranowo,https://twitter.com/ganjarpranowo/status/1605204810768486401,PDI_Perjuangan
Tue Dec 20 12:14:28 +0000 2022,1605174795695378432,"HASIL AKHIR! 59% voters memilih @aniesbaswedan , 18% @ganjarpranowo , 15% @airlangga_hrt &amp  8% @prabowo | Polling dilakukan secara terbuka menggunakan fitur “poll” di twitter, periode polling 1 hari (Senin 19.00-Selasa 19.00WIB) TERIMAKASIH 56ribu voters yg sdh ikut berpartisipasi https://t.co/aPc6L0vmM8",194,1048,1958,7137,in,2421762716,1605174795695378432,ILCTalkshow,https://twitter.com/ILCTalkshow/status/1605174795695378432,"aniesbaswedan, ganjarpranowo, airlangga_hrt, prabowo"
Tue Dec 20 06:30:22 +0000 2022,1605088200925773825,"Sudah ada 6 koridor Trans Jateng yang sudah beroperasi dan satu koridor lagi yang akan kita operasikan tahun depan.   Moda transportasi masal ini memang kita push utamanya untuk pekerja, pelajar dan veteran. https://t.co/73vOgdALS8",12,93,110,878,in,109762193,1605088200925773825,ganjarpranowo,https://twitter.com/ganjarpranowo/status/1605088200925773825,
Mon Dec 19 14:26:57 +0000 2022,1604845749237600256,"Kgak ada yg ane anpol...suweeer  Semua krena akun @WagimanDeep212_ blom balek, Akun inih ane dapet dr ngejarah mimin Komik Selow ya skaar... Satu persatu bakal ane polbekin, Walo sampe Memutih Rambut"" inih..kyk punya Pak @ganjarpranowo, muehehehe https://t.co/81nLM14lzR""",4,121,71,669,in,2956449062,1604845749237600256,KomikSelow,https://twitter.com/KomikSelow/status/1604845749237600256,"WagimanDeep212_, ganjarpranowo"
Mon Dec 19 12:59:24 +0000 2022,1604823712976379905,"Mungkin maksudnya ibu ini meminta, tapi sebenarnya itulah haknya.   Hak masyarakat yang berusaha, yang sudah mendayagunakan kemampuan dan pikirannya demi kesejahteraan keluarga. https://t.co/GFIOEqC3bF",5,32,79,931,in,109762193,1604823712976379905,ganjarpranowo,https://twitter.com/ganjarpranowo/status/1604823712976379905,
Mon Dec 19 12:04:58 +0000 2022,1604810016388616194,"#PollingILC SEANDAINYA PILPRES DIADAKAN SAAT INI, SIAPA PILIHAN ANDA? @prabowo @ganjarpranowo @aniesbaswedan @airlangga_hrt",174,859,1632,3111,in,2421762716,1604810016388616194,ILCTalkshow,https://twitter.com/ILCTalkshow/status/1604810016388616194,"prabowo, ganjarpranowo, aniesbaswedan, airlangga_hrt"
Mon Dec 19 10:20:19 +0000 2022,1604783678395072512,"Pengamat politik Siti Zuhro menanggapi kabar soal Anies Baswedan (@aniesbaswedan) yang dituding curi start melakukan kampanye. Menurut dia, jika Anies Baswedan dianggap curi start, maka Ganjar Pranowo (@ganjarpranowo) dan Erick Thohir (@erickthohir) juga melakukan hal serupa. https://t.co/6WQCicsbYz",21,95,301,842,in,46693036,1604783678395072512,inilahdotcom,https://twitter.com/inilahdotcom/status/1604783678395072512,"aniesbaswedan, ganjarpranowo, erickthohir"
Sun Dec 18 02:19:58 +0000 2022,1604300406703525888,"Jangan lupa, tetap jaga kondisi dan kesehatan karena ada masa depan yang harus diperjuangkan. https://t.co/O6HkQ0KwTI",23,212,150,1878,in,109762193,1604300406703525888,ganjarpranowo,https://twitter.com/ganjarpranowo/status/1604300406703525888,
Fri Dec 16 14:04:09 +0000 2022,1603752845949313024,Gotongroyong antara masyarakat dengan perguruan tinggi seperti ini yang bisa mempercepat optimalisasi seluruh potensi yang kita miliki.   Peternakan Domba Batur di Dieng ini misalnya yang menggandeng Undip dan IPB. Semuanya kita lakukan secara terstruktur dan terukur. https://t.co/qlbtIlevtz,4,32,115,840,in,109762193,1603752845949313024,ganjarpranowo,https://twitter.com/ganjarpranowo/status/1603752845949313024,
Fri Dec 16 08:30:17 +0000 2022,1603668825047814146,"Korupsi itu tidak memandang kota atau desa. Kejahatan itu bisa timbul di mana-mana. Karena semua potensi itu sudah kita petakan, ya jauh-jauh hari harus kita antisipasi. https://t.co/GO5PLxp7FF",14,136,132,1277,in,109762193,1603668825047814146,ganjarpranowo,https://twitter.com/ganjarpranowo/status/1603668825047814146,
Fri Dec 16 03:40:58 +0000 2022,1603596015718002688,Langsung gas ..😊  InsyaAllah 2024 kembali merah putih yg menang. Merah untuk @PDI_Perjuangan (no 3) Putih untuk si rambut putih Ganjar Pranowo.  Rekor tiga kali berturut-turut. Tetap semangat.🌹 https://t.co/ld8SS8xUx0,11,76,130,1001,in,136299265,1603596015718002688,muslimahGP_,https://twitter.com/muslimahGP_/status/1603596015718002688,PDI_Perjuangan
Thu Dec 15 13:38:54 +0000 2022,1603384104556597250,"Setelah Desa Banyubiru di Kab. Semarang ditetapkan KPK sebagai desa antikorupsi percontohan nasional, langsung kita susulkan 29 desa antikorupsi yang mulai kita siapkan. https://t.co/dvQu1gtm2f",8,66,129,955,in,109762193,1603384104556597250,ganjarpranowo,https://twitter.com/ganjarpranowo/status/1603384104556597250,
Thu Dec 15 10:42:47 +0000 2022,1603339783069003776,"Wah, kalau sudah nongkrong di angkringan bareng temen-temen Kagama gini bisa berjam-jam.   Betah ngobrol ngalor ngidul, apalagi ada yg mijitin. 😁 sehat terus ya temen2. https://t.co/qPwKwqon13",5,76,97,1224,in,109762193,1603339783069003776,ganjarpranowo,https://twitter.com/ganjarpranowo/status/1603339783069003776,
Thu Dec 15 02:16:19 +0000 2022,1603212326714281984,"Saat ini sudah ada 2 Hetero Space yang kita miliki, di Semarang dan Solo.   InsyaAllah Jumat besok akan kita launching Hetero Space ke tiga di Purwokerto. https://t.co/NYGhuNhCMD",8,56,117,705,in,109762193,1603212326714281984,ganjarpranowo,https://twitter.com/ganjarpranowo/status/1603212326714281984,
Wed Dec 14 13:50:56 +0000 2022,1603024746567696384,"Untuk ke lima kalinya secara beruntun, alhamdulillah Jawa Tengah selalu dinobatkan sebagai provinsi dengan keterbukaan informasi publik terbaik nasional. https://t.co/FK0bd7XOCw",13,92,195,1443,in,109762193,1603024746567696384,ganjarpranowo,https://twitter.com/ganjarpranowo/status/1603024746567696384,
Wed Dec 14 07:56:34 +0000 2022,1602935563991908352,"Berkepribadian dalam berkebudayaan adalah spirit terbesar yang menyatukan Indonesia.   Maka saya sangat bersyukur ketika pengampu tradisi dan kebudayaan, yaitu kerajaan dan lembaga-lembaga adat menjadikan Jawa Tengah sebagai tempat untuk menyatukan cita-cita atas nama Indonesia. https://t.co/4CZsE2GXUT",6,58,116,1050,in,109762193,1602935563991908352,ganjarpranowo,https://twitter.com/ganjarpranowo/status/1602935563991908352,
Wed Dec 14 02:33:39 +0000 2022,1602854300958326784,Prinsipnya adalah gotong royong. Karena pembangunan ataupun penyelesaian persoalan tidak akan cukup jika pemerintah saja yang turun tangan. https://t.co/ACe24UM71h,7,57,91,680,in,109762193,1602854300958326784,ganjarpranowo,https://twitter.com/ganjarpranowo/status/1602854300958326784,
Tue Dec 13 14:53:56 +0000 2022,1602678212986753031,Kayae gak perlu ke tukang jahit lagi deh. 😁 https://t.co/5LDEqaGj3T,25,130,138,1506,in,109762193,1602678212986753031,ganjarpranowo,https://twitter.com/ganjarpranowo/status/1602678212986753031,
Tue Dec 13 13:54:43 +0000 2022,1602663307793633280,"Sudah satu jam aku tanya mana bukti @ganjarpranowo nyinyirin adzan, tapi @HelmiFelis_ BuzzeRP @aniesbaswedan yg sering sebar hoax dan provokasi ini tdk bisa tunjukkan. Wajar krn itu semua cuma fitnah murahan, dia panik Anies sdh kemana2 tapi elektabilitasnya masih dibawah Ganjar. https://t.co/bKjz5hNLV0",19,79,137,388,in,1356517931887120384,1602663307793633280,Anak__Ogi,https://twitter.com/Anak__Ogi/status/1602663307793633280,"ganjarpranowo, HelmiFelis_, aniesbaswedan"
Tue Dec 13 11:44:42 +0000 2022,1602630589651161088,Nikahan Mas Kaesang ini seperti reuni saja. Bisa ketemu dengan temen-temen yang lama tidak bersua.   Mas Ahok misalnya yang senyumnya makin cerah aja ya 😁. Kalau Mas Nadiem sering ketemu di acara dinas. Pake beskap dan blangkon gitu ternyata pantes juga mas hehe https://t.co/aNQlqqrjZK,29,266,313,5326,in,109762193,1602630589651161088,ganjarpranowo,https://twitter.com/ganjarpranowo/status/1602630589651161088,
Tue Dec 13 03:39:23 +0000 2022,1602508455322914818,"Terimakasih saudara-saudaraku dari Suku Asmat. Semoga slalu diberi kesehatan.   Selain membantu transportasi air, bagi saudara-saudara kita suku Asmat, dayung jg sekaligus jadi senjata.   Maka orang-orang di sana akan mengendarai perahu dengan berdiri. Sebagai bentuk kewaspadaan. https://t.co/P3hErTYdfC",6,62,178,1547,in,109762193,1602508455322914818,ganjarpranowo,https://twitter.com/ganjarpranowo/status/1602508455322914818,
Tue Dec 13 00:59:44 +0000 2022,1602468277896126464,"Sebuah nikmat yang sangat besar dijenguk oleh guru. Menjadi tambahan energi penguat pikiran dan hati. Semoga kita semua senantiasa diberi kekuatan untuk menebar kebaikan.   Sehat selalu Habib Abdur Rahim Puang Makka, Makassar. Jazakumullah khairan jaza. https://t.co/rWQ3ioc4Do",7,72,157,1480,in,109762193,1602468277896126464,ganjarpranowo,https://twitter.com/ganjarpranowo/status/1602468277896126464,
Mon Dec 12 09:31:14 +0000 2022,1602234613157359616,saya tunggu lagi kedatangannya di jawa tengah 🙏🏻 https://t.co/ebBO9HbGO9,11,102,179,2688,in,109762193,1602234613157359616,ganjarpranowo,https://twitter.com/ganjarpranowo/status/1602234613157359616,
Mon Dec 12 06:46:47 +0000 2022,1602193228702154752,"Oalah ternyata ini to yang dimaksud wajah berkerut dan berambut putih. I see, i see, i see. 🤣  Seniman memang selalu saja punya cara untuk menyikapi keadaan. Makanya temen-temen Kagama nggandeng mereka untuk menyikapi segala perkembangan lewat pertunjukan. https://t.co/mrNqP2nCro",23,95,229,1461,in,109762193,1602193228702154752,ganjarpranowo,https://twitter.com/ganjarpranowo/status/1602193228702154752,
Mon Dec 12 04:43:07 +0000 2022,1602162108166467584,"Alhamdulillah semua rangkaian acara resepsi Mas Kaesang dan Mbak Erina berjalan lancar. Dan hari ini Presiden @jokowi kembali ke Jakarta. Sehat selalu, Pak. Jangan lupa minum jamu. Hehehe. https://t.co/5wkFKXmFgc",18,154,326,5429,in,109762193,1602162108166467584,ganjarpranowo,https://twitter.com/ganjarpranowo/status/1602162108166467584,jokowi
Sun Dec 11 14:10:42 +0000 2022,1601942555205447680,Tokoh2 favorit ! Ganteng2 dan cantik2 yes gaes.. ❤️❤️🇮🇩  @nadiemmakarim @basuki_btp @ganjarpranowo https://t.co/YdbGkIWONH,6,78,114,671,in,4200694752,1601942555205447680,Ari3Pras,https://twitter.com/Ari3Pras/status/1601942555205447680,"nadiemmakarim, basuki_btp, ganjarpranowo"
Sun Dec 11 12:03:04 +0000 2022,1601910434206212097,Para Gus di Jatim Sepakat soal Nama Pemimpin 2024: Ganjar Pranowo https://t.co/rkVGOK8M2b,61,529,94,826,in,41730943,1601910434206212097,VIVAcoid,https://twitter.com/VIVAcoid/status/1601910434206212097,
Sun Dec 11 11:59:50 +0000 2022,1601909620749922304,"Inilah bapak Suwandi, seorang petani yang cukup dikenal. 😁  Beginilah yang menjadi energi tambahan. Ketemu sedulur-sedulur yang punya semangat besar untuk kehidupan.   Sehat-sehat selalu nggih pak Suwandi. Wes, ora bakal lali pokoke. https://t.co/cgGE01NL6r",9,65,126,1392,in,109762193,1601909620749922304,ganjarpranowo,https://twitter.com/ganjarpranowo/status/1601909620749922304,
Sun Dec 11 08:12:54 +0000 2022,1601852512264278016,Benar-benar luar biasa acara kirab tradisi dan budaya 264 kerajaan serta lembaga adat nusantara ini.   Ini bisa jadi stimulan event agar kawasan Candi Borobudur semakin menggelegar. Apalagi candi ini jadi salah satu destinasi super prioritas. https://t.co/XZCx0trEaz,12,54,195,1634,in,109762193,1601852512264278016,ganjarpranowo,https://twitter.com/ganjarpranowo/status/1601852512264278016,
Sun Dec 11 04:50:58 +0000 2022,1601801692793618433,Selamat menerima tanggungjawab hidup yang baru untuk Mas @kaesangp  dan Mbak Erina.   Karena urusan cinta dalam berkeluarga adalah soal menjalankan tanggungjawab. InsyaAllah bahagia dunia sampai akhirat. https://t.co/toAWelHAFx,12,92,318,4691,in,109762193,1601801692793618433,ganjarpranowo,https://twitter.com/ganjarpranowo/status/1601801692793618433,kaesangp
Sat Dec 10 13:57:43 +0000 2022,1601576898672615425,Pernikahan Mas Kaesang dengan Mbak Erina jadi momen bahagia buat kita semua. Bisa juga jadi ajang silaturahmi dan sambung rasa.   Apalagi bagi kami kader @PDI_Perjuangan momen ini jadi ruang penawar rindu dengan Bu Mega. Sehat selalu bu. https://t.co/5nifpfAHuo,6,56,162,1302,in,109762193,1601576898672615425,ganjarpranowo,https://twitter.com/ganjarpranowo/status/1601576898672615425,PDI_Perjuangan
Sat Dec 10 11:42:59 +0000 2022,1601542993684504576,"Selamat datang di Jawa Tengah, Bu Mega. Sehat dan bahagia selalu. https://t.co/LEl5TLBipV",18,154,254,2944,in,109762193,1601542993684504576,ganjarpranowo,https://twitter.com/ganjarpranowo/status/1601542993684504576,
Sat Dec 10 10:20:12 +0000 2022,1601522161700655104,"Kerajaan, kesultanan, kedatuan maupun lembaga adat selamanya akan dibutuhkan Negara. Mereka adalah keramat yang menambah energi dan spirit untuk mencapai kemajuan serta kemakmuran. https://t.co/rumUCkT8oY",17,43,192,1180,in,109762193,1601522161700655104,ganjarpranowo,https://twitter.com/ganjarpranowo/status/1601522161700655104,
Sat Dec 10 05:48:13 +0000 2022,1601453711745613824,Ada 97 perusahaan yang relokasi ke Jawa Tengah. Dari relokasi tersebut bakal membuka ratusan ribu peluang kerja. Salah satunya PT. Hwaseung dr Korsel ini. https://t.co/rLEnDFZMx4,61,298,331,2006,in,109762193,1601453711745613824,ganjarpranowo,https://twitter.com/ganjarpranowo/status/1601453711745613824,
Sat Dec 10 02:27:39 +0000 2022,1601403238359584768,Suatu kehormatan 265 kerajaan dan kepala lembaga adat seluruh Nusantara dan negara tetangga berkumpul di Candi Borobudur Jawa Tengah. https://t.co/FDZjvJqupd,9,64,184,1523,in,109762193,1601403238359584768,ganjarpranowo,https://twitter.com/ganjarpranowo/status/1601403238359584768,
Fri Dec 09 12:34:07 +0000 2022,1601193472064557056,Kesadaran pencegahan stunting mesti dimiliki siapapun termasuk pelajar. Agar siapapun bisa saling mengingatkan. https://t.co/h0Nn01G0dz,5,44,104,744,in,109762193,1601193472064557056,ganjarpranowo,https://twitter.com/ganjarpranowo/status/1601193472064557056,
Fri Dec 09 09:56:09 +0000 2022,1601153719336599553,Dah kawinken saja di 2024...  Namber Wan Top Capres dan Top Cawapres @ganjarpranowo &amp  @erickthohir https://t.co/JLm6efa3hm,12,34,74,325,in,55200751,1601153719336599553,WagimanDeep212_,https://twitter.com/WagimanDeep212_/status/1601153719336599553,"ganjarpranowo, erickthohir"
Fri Dec 09 09:26:25 +0000 2022,1601146236765376512,Salah satu upaya pemberantasan korupsi di Jawa Tengah adalah lelang jabatan.   Lelang ini kita lakukan secara terbuka untuk menghindari kolusi dan nepotisme. https://t.co/6kwbilNRIW,7,169,154,1131,in,109762193,1601146236765376512,ganjarpranowo,https://twitter.com/ganjarpranowo/status/1601146236765376512,
Fri Dec 09 07:26:23 +0000 2022,1601116030814023680,"Pemberantasan korupsi bukan cuma tanggungjawab pemerintah, bukan cuma tanggungjawab penegak hukum.   Semua harus turun tangan karena korupsi musuh kita bersama! Kejahatan yang merugikan semua lapisan kehidupan. Selamat Hari Antikorupsi Sedunia. https://t.co/x78bQUwxcH",46,600,201,1479,in,109762193,1601116030814023680,ganjarpranowo,https://twitter.com/ganjarpranowo/status/1601116030814023680,
Fri Dec 09 01:52:58 +0000 2022,1601032122092769280,"Setelah Banyubiru di Kab. Semarang menjadi percontohan nasional desa antikorupsi, kita langsung share ke temen-temen kades agar bisa meniru capaian Banyubiru. Dan hasilnya semangat semua. https://t.co/fDmjd2U7fl",13,84,134,896,in,109762193,1601032122092769280,ganjarpranowo,https://twitter.com/ganjarpranowo/status/1601032122092769280,
Fri Dec 09 01:01:45 +0000 2022,1601019233374449664,"Generasi Putih Ala Pak @ganjarpranowo    Mboten Korupsi,Mboten Ngapusi .  Di Hari Anti Korupsi Sedunia ini saya Bersaksi Atas Kinerja Gubernur Jawa Tengah .   Satu kutipan:  Jika km berani Anti korupsi,Menolak Gratifikasi. Maka km akan mnjdi Pengganggu DiRepublik ini. GP https://t.co/A1AMJ5yOXe",19,234,118,491,in,494972033,1601019233374449664,Gus_Raharjo,https://twitter.com/Gus_Raharjo/status/1601019233374449664,ganjarpranowo
Thu Dec 08 12:26:02 +0000 2022,1600829053543424003,"Beda dengan yang ada di Wonokerto Demak, jembatan ini target selesainya bulan April sehingga pada idul fitri nanti bisa kita gunakan. Kulo nyuwun sederek-sederek sabar rumiyin nggih. https://t.co/mZjNon8KXL",3,56,129,960,in,109762193,1600829053543424003,ganjarpranowo,https://twitter.com/ganjarpranowo/status/1600829053543424003,
Thu Dec 08 10:54:29 +0000 2022,1600806013644730368,Viral video Rafli anak Kudus alumni SMK Jateng yg skrg kerja di Jepang.   Dia bikin video untuk pak @ganjarpranowo yg menurutnya sudah mengubah hidupnya dan keluarganya https://t.co/H124VURdYJ,44,23,327,818,in,1509370733767454721,1600806013644730368,RiaKeynou,https://twitter.com/RiaKeynou/status/1600806013644730368,ganjarpranowo
Thu Dec 08 08:48:40 +0000 2022,1600774349329338368,"Setelah penanganan korban dan kerusakan kita tangani, untuk jangka menengah kita lakukan pengerukan sungai.   Sementara untuk jangka panjang akan kita lakukan penanaman massal di perbukitan kendeng terutama yang diperhutanan sosial. https://t.co/Fh0OaWVyU7",10,60,114,1003,in,109762193,1600774349329338368,ganjarpranowo,https://twitter.com/ganjarpranowo/status/1600774349329338368,
Thu Dec 08 02:16:10 +0000 2022,1600675574661668864,"Inilah UMK di Jawa Tengah tahun 2023. Rata-rata terjadi kenaikan sekitar 6,4 persen dari tahun lalu. Kenaikan tertinggi ada di Kota Semarang yakni sebesar 7,9 persen. https://t.co/E3oKJxolWE",62,340,491,2429,in,109762193,1600675574661668864,ganjarpranowo,https://twitter.com/ganjarpranowo/status/1600675574661668864,
Wed Dec 07 13:25:09 +0000 2022,1600481542878294016,SMKN Boarding School Jateng di Kab. Pati ini khusus untuk dua jurusan yaitu Agrobisnis Dan Pengolahan Hasil Pertanian serta Teknik Perbaikan Body Otomotif. https://t.co/EW2MTT8mAA,9,71,122,1147,in,109762193,1600481542878294016,ganjarpranowo,https://twitter.com/ganjarpranowo/status/1600481542878294016,
Wed Dec 07 05:09:57 +0000 2022,1600356919423959041,"2 Indikator Ganjar Pranowo Gagal Memimpin Jawa Tengah, Pengamat: Hanya Jualan Pencitraan https://t.co/XkxTg3gTpr",7,62,146,667,in,30201110,1600356919423959041,alisyarief,https://twitter.com/alisyarief/status/1600356919423959041,
Wed Dec 07 05:04:00 +0000 2022,1600355421411123201,"Apa yang jadi pesan orangtua terkadang bisa menjadi prinsip kita.   Maka muliakanlah mereka, karena masa depan kita ada di tangannya. https://t.co/Wd3DObVpmF",3,43,85,763,in,109762193,1600355421411123201,ganjarpranowo,https://twitter.com/ganjarpranowo/status/1600355421411123201,
Wed Dec 07 01:40:51 +0000 2022,1600304296691929088,✅️ Masih sibuk jadi Gubernur ✅️ Belum deklarasi jd Capres ✅️ Tidak kampanye ke daerah2  Tapi Ganjar Pranowo selalu DIFITNAH dan DICACI MAKI  Sebegitu FENOMENALNYA pak Ganjar hingga belum melakukan apa2 utk Pilpres sudah DIGEMPUR oleh pendukung CAPRES BONEKA OLIGARKI https://t.co/KqFMpDPKWi,31,601,70,640,in,1102461866129776640,1600304296691929088,Miduk17,https://twitter.com/Miduk17/status/1600304296691929088,
